id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
2511	1	a,Activates or deactivates minimum frame function.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2512	1	a,Runs or closes the MSN messenger window.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2513	1	a,Assign 1st slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2514	1	a,Assign 2nd slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2515	1	a,Assign 3rd slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2516	1	a,Assign 4th slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2517	1	a,Assign 5th slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2518	1	a,Assign 6th slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2519	1	a,Assign 7th slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2520	1	a,Assign 8th slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2521	1	a,Assign 9th slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2522	1	a,Assign 10th slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2523	1	a,Assign 11th slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2524	1	a,Assign 12th slot shortcut in the shortcut base window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2525	1	a,Assign 1st slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2526	1	a,Assign 2nd slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2527	1	a,Assign 3rd slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2528	1	a,Assign 4th slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2529	1	a,Assign 5th slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2530	1	a,Assign 6th slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2531	1	a,Assign 7th slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2532	1	a,Assign 8th slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2533	1	a,Assign 9th slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2534	1	a,Assign 10th slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2535	1	a,Assign 11th slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2536	1	a,Assign 12th slot shortcut in the 1st shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2537	1	a,Assign 1st slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2538	1	a,Assign 2nd slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2539	1	a,Assign 3rd slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2540	1	a,Assign 4th slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2541	1	a,Assign 5th slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2542	1	a,Assign 6th slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2543	1	a,Assign 7th slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2544	1	a,Assign 8th slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2545	1	a,Assign 9th slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2546	1	a,Assign 10th slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2547	1	a,Assign 11th slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2548	1	a,Assign 12th slot shortcut in the 2nd shortcut expanded window. Combination of Ctrl and Shift cannot be assigned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2549	1	a,Move the shortcut page in the shortcut base window to page 1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2550	1	a,Move the shortcut page in the shortcut base window to page 2.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2551	1	a,Move the shortcut page in the shortcut base window to page 3.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2552	1	a,Move the shortcut page in the shortcut base window to page 4.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2553	1	a,Move the shortcut page in the shortcut base window to page 5.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2554	1	a,Move the shortcut page in the shortcut base window to page 6.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2555	1	a,Move the shortcut page in the shortcut base window to page 7.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2556	1	a,Move the shortcut page in the shortcut base window to page 8.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2557	1	a,Move the shortcut page in the shortcut base window to page 9.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2558	1	a,Move the shortcut page in the shortcut base window to page 10.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2559	1	a,Opens and closes the action window, executing character actions and game commands.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2560	1	a,Opens and closes the game bulletin board.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2561	1	a,Opens and closes the calculator.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2562	1	a,Hides or shows the chat window, the window always shows by default.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2563	1	a,Opens and closes the clan window, confirming information of the included clan and performs the various set-ups related to the clan.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2564	1	a,Opens and closes the status window, showing the detailed status of a character that you created.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2565	1	a,Opens and closes the help window.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2566	1	a,Opens or closes the inventory window.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2567	1	a,Opens and closes the macro window for macro settings.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2568	1	a,Opens and closes the skill window, displaying the list of skills that you can use.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2569	1	a,Hides or shows the menu window, the window shows by default.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2570	1	a,Opens and closes the mini map, showing detailed information about the game world.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2571	1	a,Opens and closes the option window.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2572	1	a,Open and close the party matching window, useful in organizing a party by helping to easily find other members looking for a party.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2573	1	a,Open and close the quest journal, displaying the progress of quests.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2574	1	a,Hides or re-opens the Radar Map, which always appears by default.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2575	1	a,Hide or show the status window, the window will show by default.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2576	1	a,Opens and closes the system menu window, enables detailed menu selection.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2577	1	a,Do not show drop items dropped in the world. Game performance speed can be enhanced by using this option.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2578	1	a,A key to automatically send whispers to a targeted character.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2579	1	a,Turns off all game sounds.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2580	1	a,Expands each shortcut window.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2581	1	a,Initialize user interface location to a default location.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2582	1	a,Spin my character or mountable to the left.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2583	1	a,Spin my character or mountable to the right.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2584	1	a,Spin my character or mountable forward.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2585	1	a,Spin my character or mountable to the rear.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2586	1	a,Continue moving in the present direction.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2587	1	a,Reduce the viewing point of my character or mountable.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2588	1	a,Enlarge the viewing point of my character or mountable.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2589	1	a,Quickly spin in all directions the viewing point of my character or mountable.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2590	1	a,Opens the GM manager window.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2591	1	a,Opens the GM petition window.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2592	1	a,Quickly switch the content of the expanded shortcut window.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2593	1	a,Advance by a set distance the viewing point of my character or mountable.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2594	1	a,Retreat by a set distance the viewing point of my character or mountable.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2595	1	a,Reset the viewing point of my character or mountable.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2596	1	a,No translation required\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2597	1	a,No translation required\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2598	1	a,No translation required\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2599	1	a,No translation required\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2701	1	a,The match is being prepared. Please try again later.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2702	1	a,You were excluded from the match because the registration count was not correct.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2703	1	a,Team members were modified because the teams were unbalanced.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2704	1	a,You cannot register because capacity has been exceeded.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2705	1	a,The match waiting time was extended by 1 minute.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2706	1	a,You cannot enter because you do not meet the requirements.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2707	1	a,You must wait 10 seconds before attempting to register again.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2708	1	a,You cannot register while in possession of a cursed weapon.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2709	1	a,Applicants for the Olympiad, Underground Coliseum, or Kratei's Cube matches cannot register.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2710	1	a,Current location: $s1, $s2, $s3 (near the Keucereus Alliance Base)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2711	1	a,Current location: $s1, $s2, $s3 (inside the Seed of Infinity)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2712	1	a,Current location: $s1, $s2, $s3 (outside the Seed of Infinity)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2713	1	a,------------------------------------------------------\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2714	1	a,----------------------------------------------------------------------\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2715	1	a,Airships cannot be boarded in the current area.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2716	1	a,Current location: $s1, $s2, $s3 (inside Aerial Cleft)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2717	1	a,The airship will dock at the wharf shortly.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2718	1	a,That skill cannot be used because your target's location is too high or low.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2719	1	a,Only non-compressed 256 color bitmap files can be registered.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2720	1	a,Instant zone: $s1's entry has been restricted. You can check the next possible entry time by using the command "/instancezone."\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2721	1	a,You are too high to perform this action. Please lower your altitude and try again.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2722	1	a,Another airship has already been summoned. Please try again later.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2723	1	a,The airship cannot be summoned because you don't have enough $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2724	1	a,The airship cannot be purchased because you don't have enough $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2725	1	a,You cannot summon the airship because you do not meet the requirements.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2726	1	a,You cannot purchase the airship because you do not meet the requirements.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2727	1	a,You cannot board because you do not meet the requirements.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2728	1	a,This action is prohibited while mounted or on an airship.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2729	1	a,You cannot control the helm while transformed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2730	1	a,You cannot control the helm while you are petrified.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2731	1	a,You cannot control the helm when you are dead.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2732	1	a,You cannot control the helm while fishing.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2733	1	a,You cannot control the helm while in a battle.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2734	1	a,You cannot control the helm while in a duel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2735	1	a,You cannot control the helm while in a sitting position.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2736	1	a,You cannot control the helm while using a skill.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2737	1	a,You cannot control the helm while a cursed weapon is equipped.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2738	1	a,You cannot control the helm while holding a flag.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2739	1	a,You cannot control the helm because you do not meet the requirements.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2740	1	a,This action is prohibited while steering.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2741	1	a,You can control an airship by targeting the airship's helm and clicking the "Steer" button from your Actions list.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2742	1	a,Any character riding the airship can control it.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2743	1	a,If you restart while on an airship, you will return to the departure location.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2744	1	a,If you press the "Control Cancel" action button, you can exit the control state at any time.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2745	1	a,The "Exit Airship" button allows you to disembark before the airship departs.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2746	1	a,Use the "Depart" button from your Destination Map to make the airship depart.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2747	1	a,The Destination Map contains convenient travel locations. Clicking on a dot will display how much fuel (EP) is consumed for that location.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2748	1	a,You have been reported as an illegal program user and cannot report other users.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2749	1	a,You have reached your crystallization limit and cannot crystallize any more.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2750	1	a,The $s1 ward has been destroyed! $c2 now has the territory ward.\0	0	79	9B	B0	FF	a,	a,	2	0	5	1	0	a,$s1's ward has been captured!\0	a,none\0
2751	1	a,The character that acquired $s1's ward has been killed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2752	1	a,The war for $s1 has been declared.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2753	1	a,This type of attack is prohibited when allied troops are the target.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2754	1	a,You cannot be simultaneously registered for PVP matches such as the Olympiad, Underground Coliseum, Aerial Cleft, Kratei's Cube, and Handy's Block Checkers.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2755	1	a,$c1 has been designated as CAT (Combat Aerial Target).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2756	1	a,Another player is probably controlling the target.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2757	1	a,The ship is already moving so you have failed to board.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2758	1	a,You cannot control the target while a pet or servitor is summoned.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2759	1	a,When actions are prohibited, you cannot mount a mountable.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2760	1	a,When actions are prohibited, you cannot control the target.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2761	1	a,You must target the one you wish to control.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2762	1	a,You cannot control because you are too far.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2763	1	a,You cannot enter the battlefield while in a party state.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2764	1	a,You cannot enter because the corresponding alliance channel's maximum number of entrants has been reached.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2765	1	a,Only the alliance channel leader can attempt entry.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2766	1	a,Seed of Infinity Stage 1 Attack In Progress\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2767	1	a,Seed of Infinity Stage 2 Attack In Progress\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2768	1	a,Seed of Infinity Conquest Complete\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2769	1	a,Seed of Infinity Stage 1 Defense In Progress\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2770	1	a,Seed of Infinity Stage 2 Defense In Progress\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2771	1	a,Seed of Destruction Attack in Progress\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2772	1	a,Seed of Destruction Conquest Complete\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2773	1	a,Seed of Destruction Defense in Progress\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2774	1	a,You can make another report in $s1-minute(s). You have $s2 points remaining on this account.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2775	1	a,The match cannot take place because a party member is in the process of boarding.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2776	1	a,The effect of territory ward is disappearing.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2777	1	a,The airship summon license has been entered. Your clan can now summon the airship.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2778	1	a,You cannot teleport while in possession of a ward.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2779	1	a,Further increase in altitude is not allowed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2780	1	a,Further decrease in altitude is not allowed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2781	1	a,Number of units: $s1\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2782	1	a,Number of people: $s1\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2783	1	a,No one is left from the opposing team, thus victory is yours.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2784	1	a,The battlefield has been closed. The match has ended in a tie because the match lasted for $s1-minute(s) and $s2-second(s) and the requirements were not met.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2785	1	a,It's a large scaled airship for transportations and battles and can be owned by the unit of clan.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2786	1	a,Start action is available only when controlling the airship.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2787	1	a,$c1 has drained you of $s2 HP.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2788	1	a,Mercenary participation is requested in $s1 territory.\0	0	79	9B	B0	FF	a,ItemSound2.race_start\0	a,	2	0	5	1	0	a,$s1 Mercenary Participation Request!\0	a,none\0
2789	1	a,Mercenary participation request is cancelled in $s1 territory.\0	0	79	9B	B0	FF	a,	a,	2	0	5	1	0	a,$s1 Mercenary Participation Cancellation!\0	a,none\0
2790	1	a,Clan participation is requested in $s1 territory.\0	0	79	9B	B0	FF	a,ItemSound2.race_start\0	a,	2	0	5	1	0	a,$s1 Clan Participation Request!\0	a,none\0
2791	1	a,Clan participation request is cancelled in $s1 territory.\0	0	79	9B	B0	FF	a,	a,	2	0	5	1	0	a,$s1 Clan Participation Cancellation!\0	a,none\0
2792	1	a,50 clan reputation points will be awarded. Do you wish to continue?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2793	1	a,You must have a minimum of ($s1) people to enter this Instant Zone. Your request for entry is denied.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2794	1	a,The territory war channel and functions will now be deactivated.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2795	1	a,You've already requested a territory war in another territory elsewhere.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2796	1	a,The clan who owns the territory cannot participate in the territory war as mercenaries.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2797	1	a,It is not a territory war registration period, so a request cannot be made at this time.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2798	1	a,The territory war will end in $s1-hour(s).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2799	1	a,The territory war will end in $s1-minute(s).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2800	1	a,No translation required\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2801	1	a,No translation required\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2802	1	a,No translation required\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2803	1	a,No translation required\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
